,area_type,availability,location,society,bath,balcony,price,Sqft_range_starts,Sqft_range_ends,Size,Flat_layout
11038,0,Ready To Move,EPIP Zone,Loe 1st,2.0,2.0,65.0,1810.0,1810.0,2,0
11039,0,Ready To Move,"Whitefield, ",Loe 1st,2.0,1.0,58.0,1300.0,1300.0,2,0
11040,3,Ready To Move,Thanisandra,MenueNo,2.0,2.0,45.0,1185.0,1185.0,2,0
11041,3,Ready To Move,Pattandur Agrahara,ShaleSp,2.0,3.0,68.0,1350.0,1350.0,2,0
11042,3,20-Jun,Budigere,Brstaue,3.0,0.0,76.16,1510.0,1670.0,3,0
11043,3,Ready To Move,Thyagaraja Nagar,Brstaue,6.0,3.0,180.0,3000.0,3000.0,7,0
11044,2,Ready To Move,Brookefield,Brstaue,3.0,2.0,149.0,1560.0,1560.0,4,1
11045,3,Ready To Move,Somasundara Palya,ManceEl,3.0,2.0,126.0,1650.0,1650.0,3,0
11046,3,Ready To Move,Off Bannergatta Road,ManceEl,3.0,2.0,87.0,1645.0,1645.0,3,0
11047,3,Ready To Move,Hennur Road,ChionCo,3.0,2.0,103.0,1748.0,1748.0,3,0
11048,2,18-Nov,Channasandra,ChionCo,3.0,1.0,67.77,1200.0,1200.0,3,1
11049,0,Ready To Move,Kengeri Satellite Town,Rooodre,2.0,3.0,50.0,1170.0,1170.0,2,0
11050,0,Ready To Move,Sarjapur  Road,Saitya ,4.0,2.0,225.0,3420.0,3420.0,4,0
11051,0,Ready To Move,Hulimavu,Naepa D,2.0,2.0,65.0,1320.0,1320.0,3,0
11052,3,18-Jul,Bhoganhalli,Rosha I,3.0,2.0,84.53,1610.0,1610.0,3,0
11053,3,Ready To Move,Frazer Town,Bamita ,3.0,3.0,180.0,1870.0,1870.0,3,0
11054,3,Ready To Move,Sarjapur  Road,Mades G,2.0,1.0,110.0,1510.0,1510.0,3,0
11055,0,Ready To Move,Kammagondahalli,Mades G,7.0,3.0,110.0,2700.0,2700.0,6,1
11056,3,Ready To Move,Kanakapura  Rod,Mades G,2.0,1.0,45.68,1305.0,1305.0,3,0
11057,3,Ready To Move,Mahadevpura,Neisei ,2.0,1.0,70.0,1500.0,1500.0,3,0
11058,3,Ready To Move,Indira Nagar,Goareir,2.0,1.0,130.0,1149.0,1149.0,2,0
11059,0,Ready To Move,Thanisandra,Bhmesy ,4.0,2.0,129.0,1948.0,1948.0,4,0
11060,2,Ready To Move,Margondanahalli,Bhmesy ,3.0,1.0,70.0,1448.0,1448.0,3,1
11061,3,Ready To Move,Sarjapur  Road,SJityaz,2.0,1.0,78.0,1242.0,1242.0,2,0
11062,3,Ready To Move,Sonnenahalli,Skacak ,2.0,1.0,58.0,1268.0,1268.0,2,0
11063,3,Ready To Move,Ramamurthy Nagar,Saoneil,2.0,1.0,50.0,1101.0,1101.0,2,0
11064,3,Ready To Move,Kallumantapa,Bhmesa ,2.0,3.0,65.0,1255.0,1255.0,2,0
11065,3,Ready To Move,Gunjur,DSerste,3.0,1.0,62.63,1362.0,1362.0,3,0
11066,3,Ready To Move,Sarjapur  Road,Puops R,3.0,2.0,140.0,984.0,984.0,3,0
11067,3,18-May,Hosa Road,SStusan,2.0,1.0,32.67,1089.0,1089.0,2,0
11068,0,Ready To Move,Byrathi Village,SStusan,1.0,3.0,95.0,800.0,800.0,2,0
11069,3,Ready To Move,Uttarahalli,Aklia R,2.0,1.0,57.0,1345.0,1345.0,3,0
11070,2,Ready To Move,Thanisandra,Aklia R,9.0,3.0,125.0,3600.0,3600.0,8,1
11071,2,Ready To Move,Krishna Nagar,Aklia R,2.0,1.0,140.0,1650.0,1650.0,4,1
11072,3,Ready To Move,Kaggalipura,Baowsig,2.0,1.0,45.0,950.0,950.0,2,0
11073,3,Ready To Move,HBR Layout,Mantsce,2.0,1.0,43.0,1068.0,1068.0,2,0
11074,0,Ready To Move,Yelahanka New Town,KHatsFl,1.0,2.0,31.0,860.0,860.0,2,0
11075,0,Ready To Move,Kengeri,KHatsFl,5.0,2.0,130.0,3000.0,3000.0,8,1
11076,3,Ready To Move,Yelahanka,Pyikad ,3.0,2.0,66.73,1756.0,1756.0,3,0
11077,3,Ready To Move,Whitefield,SSthamh,2.0,1.0,41.0,1205.0,1205.0,2,0
11078,2,Ready To Move,Hoodi,SSthamh,8.0,1.0,155.0,1120.0,1120.0,8,1
11079,3,Ready To Move,Banashankari,Bregae ,3.0,2.0,125.0,1800.0,1800.0,3,0
11080,3,18-Jan,Ashok Nagar,Bregae ,5.0,2.0,2912.0,8321.0,8321.0,4,0
11081,0,Ready To Move,Hormavu,Neise P,3.0,0.0,68.0,1604.0,1604.0,3,0
11082,3,18-May,Old Airport Road,Jaades ,4.0,3.0,204.0,2732.0,2732.0,4,0
11083,3,18-Dec,Chandapura,SunceEs,2.0,2.0,25.88,1015.0,1015.0,2,0
11084,3,Ready To Move,Banashankari,SunceEs,2.0,2.0,42.0,1200.0,1200.0,3,0
11085,3,Ready To Move,Ananth Nagar,SunceEs,2.0,2.0,38.0,1010.0,1010.0,2,0
11086,0,Ready To Move,Nagarbhavi,SunceEs,3.0,0.0,170.0,1250.0,1250.0,2,1
11087,3,Ready To Move,Doddakallasandra,SunceEs,2.0,1.0,41.0,1010.0,1010.0,2,0
11088,3,Ready To Move,Yelahanka,DStus S,2.0,2.0,33.1,1050.0,1050.0,2,0
11089,3,Ready To Move,Harlur,DStus S,3.0,2.0,85.0,1710.0,1710.0,3,0
11090,3,19-Jan,Mysore Road,PrntaEn,3.0,2.0,115.0,1248.52,1248.52,3,0
11091,0,Ready To Move,Attibele,PrntaEn,1.0,1.0,10.0,410.0,410.0,1,0
11092,3,18-Oct,Bannerghatta Road,DSnjh S,2.0,1.0,62.93,1656.0,1656.0,3,0
11093,3,Ready To Move,Naganathapura,Malmsri,3.0,1.0,68.0,1451.0,1451.0,3,0
11094,3,Ready To Move,Giri Nagar,Malmsri,3.0,0.0,175.0,1200.0,1200.0,6,0
11095,3,Ready To Move,JP Nagar,Maerar ,2.0,2.0,93.0,1250.0,1250.0,2,0
11096,2,Ready To Move,Meenakunte,Sreat R,3.0,3.0,240.0,4395.0,4395.0,3,1
11097,3,Ready To Move,Hebbal,Emceske,6.0,2.0,650.0,4600.0,4600.0,4,0
11098,0,Ready To Move,Sonnenahalli,Laiteya,2.0,3.0,42.0,1340.0,1340.0,3,0
11099,3,Ready To Move,Abbaiah Reddy Layout,SSaveik,2.0,2.0,38.5,1100.0,1100.0,2,0
11100,3,Ready To Move,Whitefield,Toindls,6.0,2.0,700.0,6000.0,6000.0,4,0
11101,3,Ready To Move, Devarachikkanahalli,Heate L,3.0,1.0,71.0,1700.0,1700.0,3,0
11102,2,Ready To Move,Yelahanka,Heate L,5.0,0.0,150.0,1200.0,1200.0,6,1
11103,3,Ready To Move,KR Puram,SViseun,2.0,1.0,43.0,1096.0,1096.0,2,0
11104,3,18-May,Electronic City Phase II,Sryalan,2.0,1.0,33.5,1160.0,1160.0,2,0
11105,0,Ready To Move,"Sarjapur Road, ",Sryalan,3.0,2.0,139.0,1936.0,1936.0,3,0
11106,3,Ready To Move,Nehru Nagar,Undge T,2.0,2.0,63.0,1269.0,1269.0,3,0
11107,3,19-Dec,Richmond Road,Undge T,3.0,1.0,630.0,3500.0,3500.0,3,0
11108,3,18-May,Panathur,Prcesvy,3.0,1.0,125.0,1586.0,1586.0,3,0
11109,3,18-Jul,Rajaji Nagar,ProdsWe,2.0,1.0,124.0,1376.0,1376.0,2,0
11110,3,Ready To Move,Kanakpura Road,JRrnauv,3.0,3.0,56.5,1452.0,1452.0,3,0
11111,3,18-Aug,Hosa Road,Sosisic,3.0,1.0,107.0,1538.0,1538.0,3,0
11112,3,18-May,Hosur Road,PuendWe,2.0,1.0,130.0,1427.0,1427.0,3,0
11113,0,Ready To Move,Upadhyaya Layout,PuendWe,2.0,0.0,40.0,935.0,935.0,2,0
11114,0,Ready To Move,Ashwath Nagar,Raeusiy,2.0,3.0,65.0,1220.0,1220.0,2,0
11115,3,Ready To Move,Harlur,Prncyrn,2.0,1.0,77.0,1197.0,1197.0,2,0
11116,3,18-Dec,Varthur,Prncyrn,1.0,1.0,19.9,674.0,674.0,2,0
11117,0,Ready To Move,Kengeri,Prncyrn,1.0,1.0,15.0,410.0,410.0,1,0
11118,0,18-Apr,Thanisandra,Bhmesy ,3.0,1.0,90.0,1573.0,1573.0,3,0
11119,3,Ready To Move,Dodda Nekkundi,Srsami ,2.0,2.0,58.0,1135.0,1135.0,2,0
11120,0,18-Dec,Huskur,Srsami ,2.0,1.0,40.43,1400.0,1400.0,3,0
11121,3,Ready To Move,Agrahara Dasarahalli,Srsami ,1.0,0.0,65.0,1200.0,1200.0,1,0
11122,2,Ready To Move,Ittamadu,Srsami ,3.0,0.0,95.0,1800.0,1800.0,3,1
11123,0,Ready To Move,Avalahalli,Sohea A,3.0,2.0,108.0,2045.0,2045.0,3,0
11124,3,Ready To Move,Sonnenahalli,Skacak ,2.0,1.0,56.0,1268.0,1268.0,2,0
11125,3,Ready To Move,Kambipura,Prrtht ,2.0,1.0,39.0,883.0,883.0,2,0
11126,3,Ready To Move,Yelahanka,PuziaVe,3.0,3.0,100.0,1600.0,1600.0,3,0
11127,3,Ready To Move,Thanisandra,Bhmesy ,2.0,2.0,70.0,1056.0,1056.0,2,0
11128,2,Ready To Move,Jigani,Bhmesy ,11.0,2.0,105.0,1200.0,1200.0,10,1
11129,2,Ready To Move,Whitefield,StodsWa,4.0,2.0,330.0,4500.0,4500.0,4,1
11130,3,Ready To Move,KR Puram,Gasom B,2.0,2.0,58.0,1204.0,1204.0,2,0
11131,3,Ready To Move,Tejaswini Nagar,Dhndsh ,2.0,1.0,54.0,1410.0,1410.0,3,0
11132,0,Ready To Move,Hennur Road,Elley B,2.0,1.0,80.3,1460.0,1460.0,2,0
11133,3,Ready To Move,Dodda Nekkundi,Elley B,2.0,1.0,41.18,1100.0,1100.0,2,0
11134,3,Ready To Move,Govindapura,AbarkVa,2.0,1.0,88.0,1310.0,1310.0,2,0
11135,3,Ready To Move,Sector 2 HSR Layout,Putus L,3.0,2.0,90.0,1600.0,1600.0,3,0
11136,3,Ready To Move,Lottegolla Halli,Putus L,2.0,2.0,55.0,1250.0,1250.0,2,0
11137,3,Ready To Move,Sarjapur  Road,SJityaz,3.0,2.0,74.93,1665.0,1665.0,3,0
11138,3,Ready To Move,Uttarahalli,Aklia R,2.0,1.0,57.0,1345.0,1345.0,3,0
11139,0,Ready To Move,Hosahalli Extension,Aklia R,5.0,2.0,240.0,2000.0,2000.0,5,1
11140,3,Ready To Move,Singasandra,SRensar,2.0,2.0,67.0,1416.0,1416.0,2,0
11141,3,Ready To Move,HSR Layout,NRosete,2.0,2.0,46.0,1145.0,1145.0,2,0
11142,0,Ready To Move,Munnekollal,NRosete,10.0,3.0,200.0,7200.0,7200.0,10,1
11143,0,Ready To Move,Jigani,DLhtsen,3.0,2.0,58.0,1231.0,1231.0,3,0
11144,3,Ready To Move,Yelahanka,Neite T,3.0,0.0,73.95,1664.0,1664.0,3,0
11145,0,Ready To Move,TC Palaya,Neite T,3.0,1.0,76.0,2000.0,2000.0,3,1
11146,0,Ready To Move,Rajiv Nagar,Ahntyve,2.0,2.0,43.0,972.0,972.0,2,0
11147,0,Ready To Move,3rd Phase JP Nagar,Ahntyve,4.0,3.0,345.0,4500.0,4500.0,4,0
11148,3,Ready To Move,Bellandur,Ahntyve,2.0,1.0,47.39,1185.0,1185.0,2,0
11149,0,Ready To Move,Green Glen Layout,Ahntyve,3.0,2.0,81.0,1750.0,1750.0,3,0
11150,0,Ready To Move,Byadarahalli,Prurten,4.0,2.0,316.0,3155.0,3155.0,3,0
11151,3,18-Dec,Balagere,Soresea,2.0,1.0,68.0,1007.0,1007.0,2,0
11152,3,Ready To Move,Rajaji Nagar,Soresea,3.0,2.0,200.0,1700.0,1700.0,3,0
11153,3,Ready To Move,Whitefield,Veales ,2.0,2.0,85.0,1250.0,1250.0,2,0
11154,3,Ready To Move,Telecom Layout,Veales ,2.0,1.0,54.0,1200.0,1200.0,2,0
11155,3,18-Aug,Horamavu Agara,S2ionrn,2.0,1.0,42.28,994.0,994.0,2,0
11156,3,18-Apr,Ramamurthy Nagar,S2ionrn,2.0,2.0,40.0,1150.0,1150.0,2,0
11157,3,Ready To Move,Thanisandra,MenueNo,2.0,2.0,46.0,1220.0,1220.0,2,0
11158,3,Ready To Move,Hennur Gardens,PlhtsHe,2.0,1.0,115.0,1441.0,1441.0,2,0
11159,3,19-Mar,Old Madras Road,Saesttt,2.0,2.0,47.32,1157.0,1157.0,2,0
11160,3,Ready To Move,RPC layout,Saesttt,6.0,3.0,150.0,1300.0,1300.0,6,0
11161,3,Ready To Move,Thigalarapalya,Prtanha,2.0,2.0,105.0,1400.0,1400.0,2,0
11162,0,Ready To Move,Tindlu,Prtanha,3.0,1.0,65.0,1370.07,1370.07,3,0
11163,2,Ready To Move,Magadi Road,Prtanha,4.0,1.0,130.0,1200.0,1200.0,5,1
11164,3,20-Dec,Judicial Layout,Prtanha,2.0,1.0,40.0,900.0,900.0,2,0
11165,3,Ready To Move,Kodipalya,Prtanha,1.0,1.0,17.0,418.0,418.0,1,0
11166,2,Ready To Move,Vishwapriya Nagar,Prtanha,3.0,1.0,80.0,1200.0,1200.0,3,1
11167,0,Ready To Move,ISRO Layout,Prtanha,2.0,3.0,43.0,1200.0,1200.0,2,0
11168,3,Ready To Move,Talaghattapura,Prtanha,2.0,1.0,42.48,1062.0,1062.0,2,0
11169,3,Ready To Move,Kanakpura Road,Prtanha,2.0,1.0,51.0,1120.0,1120.0,2,0
11170,3,Ready To Move,Bannerghatta Road,Prtanha,2.0,1.0,44.0,1012.0,1012.0,2,0
11171,2,Ready To Move,Postal Colony,Prtanha,2.0,1.0,200.0,1500.0,1500.0,3,1
11172,0,Ready To Move,ISRO Layout,Prtanha,4.0,1.0,180.0,950.0,950.0,4,1
11173,3,Ready To Move,Kadabagere,Jahipa ,2.0,2.0,13.5,675.0,675.0,2,0
11174,3,Ready To Move,Kanakpura Road,Atarebe,2.0,2.0,78.0,1430.0,1430.0,2,0
11175,3,Ready To Move,Channasandra,Atarebe,2.0,1.0,56.0,1195.0,1195.0,3,0
11176,3,Ready To Move,Old Madras Road,Brica E,5.0,1.0,150.0,2640.0,2640.0,3,0
11177,3,Ready To Move,Bisuvanahalli,Prityel,2.0,1.0,42.0,1075.0,1075.0,3,0
11178,3,18-Sep,Hennur Road,Shxorm ,3.0,0.0,75.99,1550.0,1590.0,3,0
11179,2,Ready To Move,Kammanahalli,Shxorm ,4.0,2.0,85.0,782.0,782.0,6,1
11180,0,18-Feb,Sonnenahalli,Skacak ,2.0,1.0,59.0,1011.0,1011.0,2,0
11181,3,Ready To Move,7th Phase JP Nagar,BriumMi,2.0,1.0,102.0,1450.0,1450.0,3,0
11182,3,Ready To Move,Sarjapur  Road,Ahriaup,2.0,1.0,69.0,1129.0,1129.0,2,0
11183,3,Ready To Move,Sarjapura - Attibele Road,Soe 2as,2.0,1.0,36.0,1126.0,1126.0,2,0
11184,2,18-Dec,Attibele,AkArkti,3.0,1.0,110.0,1200.0,1200.0,3,1
11185,3,Ready To Move,Sarjapur  Road,MJinele,2.0,2.0,45.0,1180.0,1180.0,3,0
11186,2,Ready To Move,1st Block HRBR Layout,MJinele,4.0,2.0,125.0,600.0,600.0,3,1
11187,2,18-Apr,Bannerghatta,MJinele,4.0,2.0,45.0,940.0,940.0,4,1
11188,3,Ready To Move,Hennur Road,Samittv,3.0,2.0,140.0,1933.0,1933.0,3,0
11189,0,Ready To Move,TC Palaya,Samittv,2.0,2.0,64.0,1082.0,1082.0,2,0
11190,2,Ready To Move,LB Shastri Nagar,Samittv,8.0,1.0,250.0,2400.0,2400.0,8,1
11191,3,19-Dec,Anwar Layout,UKicte ,1.0,0.0,28.0,610.0,610.0,1,0
11192,2,Ready To Move,Raja Rajeshwari Nagar,UKicte ,4.0,1.0,160.0,1560.0,1560.0,4,1
11193,3,Ready To Move,Kathriguppe,Prone M,3.0,3.0,77.99,1300.0,1300.0,3,0
11194,0,Ready To Move,Kudlu Gate,Prone M,6.0,0.0,205.0,3850.0,3850.0,4,1
11195,0,Ready To Move,CV Raman Nagar,Prone M,2.0,1.0,46.0,1125.0,1125.0,2,0
11196,2,Ready To Move,Bileshivale,Prone M,7.0,2.0,107.0,2400.0,2400.0,6,1
11197,3,Ready To Move,Kengeri Satellite Town,Prone M,2.0,0.0,25.0,777.4,777.4,2,0
11198,3,Ready To Move,Battarahalli,Prone M,3.0,1.0,65.0,2500.0,2500.0,4,0
11199,3,Ready To Move,Old Airport Road,Roa 2ha,3.0,1.0,150.0,1798.0,1798.0,3,0
11200,0,Ready To Move,Dodda Nekkundi Extension,AlEcone,3.0,2.0,120.0,1864.0,1864.0,3,0
11201,3,Ready To Move,Whitefield,AlEcone,2.0,1.0,51.91,1115.0,1115.0,2,0
11202,3,Ready To Move,Kengeri,AlEcone,1.0,1.0,25.0,400.0,400.0,1,0
11203,3,Ready To Move,Rajaji Nagar,AlEcone,2.0,1.0,70.0,1200.0,1200.0,2,0
11204,3,18-May,Ananth Nagar,AlEcone,2.0,2.0,24.8,992.0,992.0,2,0
11205,0,Ready To Move,Jakkasandra Extension,AlEcone,2.0,3.0,57.0,950.0,950.0,2,0
11206,2,Ready To Move,R.T. Nagar,AlEcone,4.0,3.0,185.0,1500.0,1500.0,4,1
11207,3,Ready To Move,Bellandur,Krine O,2.0,1.0,62.0,1200.0,1200.0,2,0
11208,0,Ready To Move,GM Palaya,Srg Bnc,3.0,2.0,70.0,1735.0,1735.0,3,0
11209,0,Ready To Move,BTM 2nd Stage,SNe 2ev,3.0,3.0,172.0,1750.0,1750.0,3,0
11210,3,Ready To Move,HSR Layout,Ammesss,2.0,2.0,56.0,1009.0,1009.0,2,0
11211,3,Ready To Move,Jalahalli,BrardCo,2.0,3.0,102.0,1470.0,1470.0,3,0
11212,3,Ready To Move,Bannerghatta Road,BrardCo,3.0,2.0,115.0,1527.0,1527.0,3,0
11213,0,Ready To Move,Singapura Village,Juoryma,2.0,1.0,45.0,985.0,985.0,2,0
11214,0,Ready To Move,Chandapura,Juoryma,4.0,2.0,135.0,3300.0,3300.0,4,1
11215,3,18-Jun,Whitefield,Asarqz ,2.0,1.0,77.0,1277.0,1277.0,2,0
11216,3,18-May,Nallurhalli,CMoneoo,2.0,1.0,62.0,1100.0,1100.0,2,0
11217,3,Ready To Move,Whitefield,Brony H,3.0,2.0,140.0,1820.0,1820.0,3,0
11218,3,Ready To Move,Puttanahalli,Brony H,3.0,3.0,87.0,1530.0,1530.0,4,0
11219,3,Ready To Move,Banashankari,PrdgeSo,3.0,2.0,205.0,1886.0,1886.0,3,0
11220,2,Ready To Move,Chandra Layout,PrdgeSo,2.0,0.0,190.0,1200.0,1200.0,3,1
11221,3,Ready To Move,Jakkur,BrdgeNo,4.0,2.0,110.0,1880.0,1880.0,3,0
11222,3,Ready To Move,Hennur,Shateor,2.0,2.0,52.35,1255.0,1255.0,2,0
11223,3,21-Dec,Kanakpura Road,PrarePa,2.0,1.0,36.0,700.0,700.0,2,0
11224,3,Ready To Move,Somasundara Palya,PrarePa,2.0,2.0,46.0,1140.0,1140.0,2,0
11225,0,18-Aug,Electronic City Phase II,Sryalan,2.0,1.0,29.6,1025.0,1025.0,2,0
11226,0,Ready To Move,Whitefield,ArsiaEx,4.0,2.0,247.0,3453.0,3453.0,4,1
11227,3,Ready To Move,Uttarahalli,ArsiaEx,2.0,2.0,59.6,1490.0,1490.0,3,0
11228,2,Ready To Move,Akshaya Vana,ArsiaEx,4.0,2.0,165.0,1200.0,1200.0,4,1
11229,3,Ready To Move,Sarjapur  Road,Adeatlm,3.0,2.0,140.0,1850.0,1850.0,3,0
11230,3,Ready To Move,Kaikondrahalli,Adeatlm,2.0,1.0,78.0,1250.0,1250.0,2,0
11231,3,Ready To Move,Kamakya Layout,Adeatlm,3.0,1.0,108.0,2400.0,2400.0,4,0
11232,3,Ready To Move,Kodihalli,Soianal,5.0,3.0,716.0,3522.0,3522.0,4,0
11233,3,18-Dec,Jalahalli,Vaniai ,2.0,2.0,88.0,1244.0,1244.0,2,0
11234,2,Ready To Move,Kumaraswami Layout,Vaniai ,4.0,1.0,75.0,623.0,623.0,4,1
11235,3,18-Dec,Kengeri Satellite Town,DSestSt,2.0,1.0,28.57,1025.0,1025.0,2,0
11236,3,Ready To Move,Sarjapur  Road,DSlesSp,2.0,1.0,38.0,1034.0,1034.0,2,0
11237,3,18-Jan,Kengeri Satellite Town,DSestSt,2.0,2.0,33.34,1191.0,1191.0,3,0
11238,3,Ready To Move,Kasavanhalli,Maowsve,3.0,2.0,71.0,1719.0,1719.0,3,0
11239,3,Ready To Move,7th Phase JP Nagar,Maowsve,2.0,1.0,39.33,1035.0,1035.0,2,0
11240,2,Ready To Move,2nd Stage Nagarbhavi,Maowsve,3.0,2.0,230.0,1500.0,1500.0,4,1
11241,3,18-Dec,Hosa Road,SJerse ,2.0,2.0,84.22,1470.0,1470.0,3,0
11242,3,Ready To Move,Yelahanka,SJerse ,2.0,1.0,50.66,1140.0,1140.0,2,0
11243,3,Ready To Move,Harlur,SosicCl,3.0,2.0,125.0,1752.12,1752.12,3,0
11244,2,Ready To Move,BTM 1st Stage,SosicCl,6.0,2.0,80.0,600.0,600.0,6,1
11245,2,Ready To Move,2nd Stage Nagarbhavi,SosicCl,3.0,1.0,84.0,600.0,600.0,4,1
11246,3,Ready To Move,Old Madras Road,Brica E,3.0,2.0,170.0,2990.0,2990.0,3,0
11247,3,Ready To Move,Bannerghatta Road,SNity S,3.0,2.0,85.0,1660.0,1660.0,3,0
11248,3,Ready To Move,Electronic City,Pao 3ow,3.0,3.0,63.43,1275.0,1275.0,3,0
11249,3,18-Jun,Bommasandra Industrial Area,Pao 3ow,3.0,1.0,52.81,1365.0,1365.0,3,0
11250,2,Ready To Move,"MEI layout, Bagalgunte",Pao 3ow,2.0,0.0,90.0,1200.0,1200.0,3,1
11251,3,Ready To Move,Kanakpura Road,Pao 3ow,3.0,0.0,170.0,2546.0,2546.0,3,0
11252,3,20-Oct,Banashankari Stage VI,Brens7 ,3.0,1.0,69.46,1392.0,1392.0,3,0
11253,3,18-Mar,Whitefield,Asarqz ,2.0,1.0,59.76,1245.0,1245.0,2,0
11254,0,Ready To Move,Rayasandra,Asarqz ,3.0,1.0,65.0,1200.0,1200.0,5,1
11255,3,Ready To Move,Yeshwanthpur,IBityin,2.0,2.0,64.08,1162.0,1162.0,2,0
11256,3,Ready To Move,Singasandra,EAvarum,2.0,1.0,73.0,1476.0,1476.0,3,0
11257,0,Ready To Move,KR Puram,EAvarum,1.0,1.0,21.5,700.0,700.0,1,0
11258,0,Ready To Move,Gnana Bharathi,EAvarum,6.0,1.0,170.0,3600.0,3600.0,6,1
11259,0,Ready To Move,Jigani,DLhtsen,2.0,2.0,48.0,943.0,943.0,2,0
11260,2,Ready To Move,Pai Layout,DLhtsen,2.0,1.0,170.0,1150.0,1150.0,2,1
11261,3,Ready To Move,Sarjapur  Road,VHinoel,2.0,1.0,44.5,1113.0,1113.0,2,0
11262,3,20-Dec,Varthur,Myple M,3.0,2.0,69.43,1615.0,1615.0,3,0
11263,3,Ready To Move,Keshava Nagar,ETens G,2.0,3.0,100.0,1279.0,1279.0,2,0
11264,3,Ready To Move,Kacharakanahalli,ETens G,2.0,1.0,60.0,1256.0,1256.0,2,0
11265,0,Ready To Move,Benson Town,ETens G,3.0,2.0,280.0,1805.0,1805.0,3,0
11266,0,Ready To Move,Sompura,Suiseit,3.0,1.0,65.0,1350.0,1350.0,3,0
11267,3,18-May,SRINIVASAPURA,Suiseit,3.0,2.0,68.63,1525.0,1525.0,3,0
11268,3,18-Aug,Rajaji Nagar,ProdsWe,2.0,1.0,123.0,1357.0,1357.0,2,0
11269,3,19-Mar,Hebbal,Raard B,3.0,2.0,117.0,1645.0,1645.0,3,0
11270,3,Ready To Move,Ardendale,SoystAm,3.0,2.0,92.0,1777.26,1777.26,3,0
11271,3,Ready To Move,Bisuvanahalli,Prityel,2.0,2.0,32.0,845.0,845.0,2,0
11272,0,Ready To Move,Sidedahalli,Prityel,2.0,0.0,25.0,900.0,900.0,2,0
11273,3,18-Sep,Varthur,Soamsay,2.0,1.0,64.15,1210.0,1210.0,2,0
11274,3,19-Aug,Electronic City Phase II,Soamsay,2.0,1.0,22.8,829.0,829.0,2,0
11275,3,Ready To Move,Sarjapur  Road,Adeatlm,3.0,2.0,155.0,1879.0,1879.0,3,0
11276,3,17-Jun,Hosur Road,Collsrn,2.0,2.0,50.0,1250.0,1250.0,3,0
11277,0,Ready To Move,Jeevanhalli,Collsrn,2.0,2.0,35.0,1200.0,1200.0,4,1
11278,3,19-Mar,Marathahalli,Unezes ,2.0,1.0,60.0,1108.0,1108.0,3,0
11279,3,18-Aug,Kanakpura Road,Unezes ,3.0,2.0,69.0,1401.0,1401.0,3,0
11280,3,19-Oct,Sarjapur  Road,AsastDe,2.0,1.0,75.0,1157.0,1157.0,3,0
11281,0,Ready To Move,Ramamurthy Nagar Extension,SaaceSa,2.0,1.0,42.66,1185.0,1185.0,2,0
11282,3,Ready To Move,Green Glen Layout,Soweray,3.0,2.0,115.0,1751.0,1751.0,3,0
11283,2,Ready To Move,Mahalakshmi Puram,Soweray,3.0,1.0,250.0,1550.0,1550.0,5,1
11284,3,Ready To Move,Bannerghatta Road,SNity S,3.0,2.0,96.5,1880.0,1880.0,3,0
11285,3,20-Dec,Whitefield,Somns T,3.0,0.0,40.985,1235.0,1410.0,3,0
11286,3,Ready To Move,Channasandra,Somns T,2.0,2.0,38.0,1175.0,1175.0,2,0
11287,0,Ready To Move,Jalahalli,Prensin,2.0,1.0,98.49,1407.0,1407.0,2,0
11288,3,Ready To Move,Yelachenahalli,Shentnd,2.0,2.0,50.0,1000.0,1000.0,2,0
11289,3,Ready To Move,Electronic City,Briumri,3.0,3.0,75.0,1518.0,1518.0,3,0
11290,2,Ready To Move,"Gubbi Cross, Hennur Main Road",Briumri,4.0,2.0,300.0,3600.0,3600.0,4,1
11291,3,18-May,Tumkur Road,Sahtsva,2.0,1.0,67.0,1027.0,1027.0,2,0
11292,3,Ready To Move,Dairy Circle,Soeurri,6.0,2.0,430.0,3730.0,3730.0,4,0
11293,0,Ready To Move,HSR Layout,NRosete,2.0,2.0,46.0,1145.0,1145.0,2,0
11294,3,18-Aug,Rajaji Nagar,ProdsWe,2.0,2.0,113.0,1260.0,1260.0,2,0
11295,3,Ready To Move,Begur Road,Dhalsh ,2.0,3.0,47.25,1500.0,1500.0,3,0
11296,3,Ready To Move,Varthur,DSingSt,2.0,1.0,57.32,1737.0,1737.0,3,0
11297,3,18-Dec,Hennur,Exitym ,2.0,1.0,161.5,3484.0,3550.0,4,0
11298,2,Ready To Move,Byrathi Village,Exitym ,4.0,1.0,120.0,1600.0,1600.0,3,1
11299,0,Ready To Move,Hegde Nagar,Sonosty,3.0,2.0,135.0,1500.0,1500.0,3,0
11300,2,Ready To Move,Sabari Nagar,Sonosty,2.0,0.0,60.0,1120.0,1120.0,2,1
11301,2,Ready To Move,Banashankari Stage V,Sonosty,4.0,1.0,240.0,1200.0,1200.0,3,1
11302,3,18-Dec,Hennur Road,Inaxyga,2.0,1.0,46.5,1030.0,1030.0,2,0
11303,0,Ready To Move,Gubbalala,Inaxyga,6.0,1.0,88.0,2500.0,2500.0,6,1
11304,3,Ready To Move,Kammasandra,Sulya A,2.0,1.0,35.0,1057.0,1057.0,2,0
11305,3,18-Dec,Old Airport Road,Jaades ,4.0,3.0,208.0,2774.0,2774.0,4,0
